timeSec,positionX,positionY,positionZ,positionErrorM,speedMps,insideBox,currentX,currentY,currentZ,forceX,forceY,forceZ
2.100000000000000089e+00,4.557929696978034739e-01,6.381006852926262018e-01,-4.121515581789437221e-01,8.858829621943257182e-01,9.208563534912289628e-01,0.000000000000000000e+00,4.968087692287043167e-02,-2.299340371977275921e-01,-3.099464976754941550e-02,-1.590793788433074951e+01,1.289515489339828314e+01,2.414631843566925062e-02
2.149999999999999911e+00,4.517043398546992661e-01,6.033271824726033072e-01,-3.859171329746967638e-01,8.467423062994486882e-01,8.750219330200335044e-01,0.000000000000000000e+00,5.049069617017029610e-02,-2.301672889528134924e-01,-3.132701777728016251e-02,-1.072008550167083740e+01,7.395154893398282248e+00,-5.475853681564331055e+00
2.200000000000000178e+00,4.461756401168908703e-01,5.707689352381805081e-01,-3.608842023886980055e-01,8.093746269808378413e-01,8.287951731259231014e-01,0.000000000000000000e+00,5.130598716629194977e-02,-2.303979048247461747e-01,-3.165712242360389089e-02,-1.622008550167083740e+01,1.289515489339828314e+01,-1.520127058029174805e+00
2.250000000000000000e+00,4.395542339400425047e-01,5.397695273845084518e-01,-3.375812416971167296e-01,7.736408482062464564e-01,7.868505027082325354e-01,0.000000000000000000e+00,5.212671546531169597e-02,-2.306258801435620842e-01,-3.198493985660348649e-02,-1.341859459877014160e+01,7.395154893398282248e+00,-7.020127058029174805e+00
2.300000000000000266e+00,4.313097301444382969e-01,5.108429966074458095e-01,-3.153710706869987113e-01,7.392209160504098486e-01,7.477988290792579873e-01,0.000000000000000000e+00,5.295284639158148732e-02,-2.308512102927687826e-01,-3.231044639161203408e-02,-1.891859459877014160e+01,1.289515489339828314e+01,-1.520127058029174805e+00
2.350000000000000089e+00,4.220774706174162394e-01,4.833382758241717703e-01,-2.947862323596794898e-01,7.061615982679134707e-01,7.114716720438072350e-01,0.000000000000000000e+00,5.378434504119219972e-02,-2.310738907094385119e-01,-3.263361851092396598e-02,-1.341859459877013983e+01,7.395154893398282248e+00,-7.020127058029174805e+00
2.400000000000000355e+00,4.124578083318909405e-01,4.577745512775081016e-01,-2.754012473340881617e-01,6.749257962801854527e-01,6.698714980136573072e-01,0.000000000000000000e+00,5.462117628344975717e-02,-2.312939168843004267e-01,-3.295443286549423062e-02,-8.025861084461212158e+00,1.289515489339828314e+01,-3.514870107173919678e+00
2.450000000000000178e+00,4.018939332155375688e-01,4.335057113778948423e-01,-2.577446348407224641e-01,6.448862164303770239e-01,6.363420502490300112e-01,0.000000000000000000e+00,5.546330476235858398e-02,-2.315112843618319649e-01,-3.327286627662529722e-02,-1.352586108446121216e+01,7.395154893398282248e+00,-9.014870107173919678e+00
2.500000000000000000e+00,3.909957587726833328e-01,4.110557120470246240e-01,-2.411792567981966839e-01,6.164510651255648011e-01,5.990607401039566016e-01,0.000000000000000000e+00,5.631069489811574291e-02,-2.317259887403491647e-01,-3.358889573764169828e-02,-8.025861084461212158e+00,1.289515489339828314e+01,-3.514870107173919678e+00
2.550000000000000266e+00,3.792284128311194658e-01,3.897830325276558372e-01,-2.254080242199113515e-01,5.886881848037972542e-01,5.795615934413117509e-01,0.000000000000000000e+00,5.716331088861405230e-02,-2.319380256720956768e-01,-3.390249841555237342e-02,-1.329632878303527832e+01,7.395154893398282248e+00,-1.050015389919281006e+00
